date,duration_sec,duration_min,danceability,energy,tempo,acousticness,loudness,valence,track_count,duration_sec_ma12,duration_sec_ma36,duration_sec_ma60,danceability_ma12,acousticness_ma12,duration_rolling_std
1923-09-01,202.78302337265183,3.3797170562108634,0.6015923498859279,0.33300262365904565,115.70271268385031,0.9036833426532692,-12.614701616426387,0.6734491990680064,114.66666666666667,191.03134981412714,198.49704705948682,198.49704705948682,0.6021171929356179,0.9497037843591735,6.949007738352812
1923-10-01,205.13117807994757,3.418852967999126,0.6008112348915101,0.34480999526722,116.14345653123635,0.8943431652468327,-12.558682175622543,0.6787979084753167,113.25,192.7979158556219,198.69216856008862,198.69216856008862,0.6032217226510039,0.9430388739674852,7.640422352877024
1923-11-01,207.47933278724335,3.457988879787389,0.6000301198970924,0.3566173668753944,116.5842003786224,0.885002987840396,-12.5026627348187,0.6841466178826271,111.83333333333333,194.758344785717,198.94323039515018,198.94323039515018,0.6036977041297887,0.9354822079042143,8.165056647924132
1923-12-01,209.82748749453913,3.4971247915756516,0.5992490049026746,0.36842473848356877,117.02494422600846,0.8756628104339594,-12.446643294014853,0.6894953272899373,110.41666666666667,196.91263660441243,199.2455708701332,199.2455708701332,0.6035451373719721,0.9270337861693606,8.466392199876799
1924-01-01,212.17564220183488,3.536260703363914,0.598467889908257,0.3802321100917431,117.4656880733945,0.8663226330275229,-12.39062385321101,0.6948440366972477,109.0,199.26079131170818,198.33136063889762,199.5950322574765,0.6027640223775544,0.917693608762924,8.466392199876816
1924-02-01,209.92102794204342,3.4986837990340565,0.600058417154858,0.37327491617847536,117.75586667772006,0.8739117107973177,-12.391638632511699,0.6930744031170554,113.75,201.22538193841334,197.49653849614268,199.86676898601772,0.602180544236555,0.9097642026211733,7.914369217600749
1924-03-01,207.66641368225197,3.4611068947041987,0.6016489444014591,0.36631772226520765,118.04604528204563,0.8815007885671124,-12.392653411812386,0.691304769536863,118.5,202.8064084845279,196.74110444186834,200.06675987566476,0.6017947029489737,0.9032455677441087,7.028950799667615
1924-04-01,205.4117994224605,3.423529990374341,0.6032394716480601,0.3593605283519399,118.33622388637119,0.8890898663369072,-12.393668191113075,0.6895351359566707,123.25,204.00387095005183,196.06505847607468,200.20038586433466,0.6016064985148106,0.8981377041317301,5.989788884922584
1924-05-01,203.15718516266904,3.3859530860444838,0.6048299988946613,0.3524033344386721,118.62640249069673,0.896678944106702,-12.394682970413765,0.6877655023764784,128.0,204.8177693349852,195.46840059876163,200.2725029203916,0.601615930934066,0.8944406117840372,4.997957041107236
1924-06-01,200.90257090287759,3.348376181714626,0.6064205261412623,0.3454461405254044,118.9165810950223,0.9042680218764968,-12.395697749714454,0.685995868796286,132.75,205.24810363932798,194.9511308099292,200.2875045390222,0.6018230002067393,0.8921542907010305,4.321718850808001
1924-07-01,198.6479566430861,3.3107992773847683,0.6080110533878633,0.33848894661213663,119.20675969934786,0.9118570996462916,-12.396712529015144,0.6842262352160937,137.5,205.29487386308014,194.51324910957743,200.24937551818647,0.602227706332831,0.8912787408827095,4.2394251415492334
1924-08-01,196.39334238329465,3.2732223730549106,0.6096015806344645,0.33153175269886886,119.49693830367342,0.9194461774160863,-12.397727308315831,0.6824566016359014,142.25,204.95808000624166,194.15475549770625,200.1617384014844,0.6028300493123409,0.8918139623290745,4.785930438449521
1924-09-01,194.1387281235032,3.235645468725053,0.6111921078810655,0.32457455878560115,119.78711690799898,0.927035255185881,-12.39874208761652,0.680686968055709,147.0,204.2377220688126,193.87564997431573,200.02789372864038,0.6036300291452691,0.8937599550401255,5.7053160926331055
1924-10-01,191.88411386371175,3.1980685643951956,0.6127826351276666,0.3176173648723334,120.07729551232453,0.9346243329556758,-12.39975686691721,0.6789173344755167,151.75,203.13380005079296,193.67593253940584,199.85085503592452,0.6046276458316154,0.8971167190158624,6.709874643621881
1924-11-01,189.6294996039203,3.160491660065338,0.6143731623742676,0.3106601709590656,120.36747411665009,0.9422134107254706,-12.400771646217898,0.6771477008953244,156.5,201.6463139521827,193.55560319297658,199.6333793884351,0.60582289937138,0.9018842542562854,7.5809431659407105
1924-12-01,187.3748853441288,3.12291475573548,0.6159636896208688,0.30370297704579785,120.65765272097565,0.9498024884952654,-12.401786425518587,0.6753780673151321,161.25,199.77526377298184,193.51466193502796,199.37799409584537,0.6072157897645628,0.9080625607613942,8.129127320070198
1925-01-01,185.12027108433736,3.0853378514056224,0.6175542168674698,0.29674578313253014,120.94783132530121,0.9573915662650602,-12.402801204819276,0.6736084337349397,166.0,197.5206495131904,193.55310876555995,199.087020156835,0.6088063170111638,0.9156516385311889,8.129127320070186
1925-02-01,183.82369508190243,3.06372825136504,0.6135695806849444,0.2915230728583626,119.84081834740537,0.9333708635644942,-12.74698706242292,0.6555872335483667,205.08333333333334,195.34587177484528,193.55493403924402,198.78175365533636,0.6099322473053378,0.9206065679284537,7.999949419298182
1925-03-01,182.5271190794675,3.042118651324458,0.6095849445024191,0.28630036258419506,118.73380536950954,0.9093501608639281,-13.091172920026562,0.6375660333617936,244.16666666666669,193.2509305579466,193.5201377560801,198.46303533031931,0.6105935806470845,0.9229273489531883,7.768528708078158
1925-04-01,181.23054307703256,3.0205090512838755,0.6056003083198938,0.2810776523100275,117.62679239161369,0.8853294581633621,-13.435358777630206,0.6195448331752206,283.25,191.2358258624943,193.44871991606817,198.13164124852534,0.610790317036404,0.9226139816053928,7.457306616018103
1925-05-01,179.9339670745976,2.9988994512432936,0.6016156721373683,0.27585494203586,116.51977941371786,0.8613087554627961,-13.779544635233849,0.6015236329886475,322.33333333333337,189.30055768848834,193.34068051920835,197.78828890562104,0.6105224564732962,0.9196664658850673,7.0864511649935915
1925-06-01,178.63739107216267,2.9772898512027113,0.5976310359548429,0.27063223176169243,115.41276643582202,0.83728805276223,-14.123730492837492,0.5835024328020744,361.4166666666667,187.44512603592875,193.19601956550056,197.4336426494459,0.6097899989577612,0.9140848017922116,6.675467865830196
1925-07-01,177.34081506972774,2.955680251162129,0.5936463997723176,0.2654095214875249,114.30575345792619,0.813267350061664,-14.467916350441135,0.5654812326155013,400.5,185.6695309048155,193.0147370549448,197.06831851163284,0.6085929444897991,0.9058689893268261,6.244571556439895
1925-08-01,176.0442390672928,2.9340706511215466,0.5896617635897923,0.26018681121335735,113.19874048003035,0.789246647361098,-14.812102208044777,0.5474600324289283,439.58333333333337,183.97377229514873,192.79683298754105,196.69288852155532,0.6069312930694097,0.8950190284889105,5.815968271944304
1925-09-01,174.74766306485787,2.9124610510809643,0.5856771274072669,0.2549641009391898,112.09172750213452,0.7652259446605318,-15.15628806564842,0.5294388322423552,478.6666666666667,182.35785020692825,192.54230736328935,196.30788456617466,0.6048050446965931,0.8815349192784647,5.414968064518994
1925-10-01,173.4510870624229,2.8908514510403824,0.5816924912247414,0.2497413906650223,110.98471452423868,0.7412052419599658,-15.500473923252063,0.5114176320557822,517.75,180.8217646401542,192.25116018218966,195.91380185059276,0.6022141993713493,0.8654166616954888,5.070473302004213
1925-11-01,172.15451105998798,2.8692418509998,0.5777078550422161,0.24451868039085475,109.87770154634283,0.7171845392593998,-15.844659780855707,0.4933964318692091,556.8333333333334,179.36551559482652,191.92339144424207,195.51110200668418,0.5991587570936785,0.8466642557399829,4.813842243670901
1925-12-01,170.85793505755305,2.847632250959218,0.5737232188596908,0.2392959701166872,108.770688568447,0.6931638365588337,-16.188845638459348,0.475375231682636,595.9166666666667,177.98910307094522,191.5590011494465,195.10021589086534,0.5956387178635804,0.8252777014119469,4.6748712593148
1926-01-01,169.56135905511812,2.8260226509186355,0.5697385826771654,0.23407325984251967,107.66367559055116,0.6691431338582677,-16.533031496062993,0.45735403149606296,635.0,176.69252706851026,191.15798929780294,193.84145169967871,0.5916540816810549,0.801256998711381,4.674871259314792
1926-02-01,172.21629571592257,2.8702715952653763,0.5683771187231038,0.24251377076088837,108.22591243854669,0.6827215903260855,-16.173094438226947,0.46490693157866686,598.5,175.72524378801197,190.7654991670902,192.7121462102571,0.5878880431842348,0.7803695592748469,4.246432521462989
1926-03-01,174.87123237672702,2.914520539612117,0.5670156547690421,0.2509542816792571,108.78814928654222,0.6963000467939033,-15.813157380390903,0.47245983166127076,562.0,175.08725322945023,190.38153075730824,191.7122994226004,0.58434060237312,0.7626153831023448,3.667219969219289
1926-04-01,177.52616903753147,2.958769483958858,0.5656541908149806,0.25939479259762577,109.35038613453774,0.7098785032617211,-15.45322032255486,0.48001273174387465,525.5,174.77855539282515,190.0060840684571,190.84191133670868,0.5810117592477108,0.7479944701938748,3.2333249596900884
1926-05-01,180.18110569833593,3.003018428305599,0.564292726860919,0.2678353035159945,109.91262298253326,0.7234569597295389,-15.093283264718814,0.48756563182647855,489.0,174.7991502781367,189.63915910053674,190.10098195258198,0.5779015138080066,0.7365068205494367,3.26973009239032
1926-06-01,182.83604235914038,3.04726737265234,0.5629312629068575,0.2762758144343632,110.47485983052879,0.7370354161973567,-14.73334620688277,0.49511853190908245,452.5,175.14903788538481,189.2807558535472,189.48951127022025,0.5750098660540077,0.7281524341690306,3.8846196669361244
1926-07-01,185.49097901994486,3.0915163169990807,0.5615697989527959,0.2847163253527319,111.0370966785243,0.7506138726651745,-14.373409149046726,0.5026714319916863,416.0,175.82821821456957,188.9308743274884,189.0074992896235,0.5723368159857144,0.7229313110526564,4.886059926831711
1926-08-01,188.14591568074928,3.1357652613458216,0.5602083349987342,0.2931568362711006,111.59933352651984,0.7641923291329923,-14.01347209121068,0.5102243320742902,379.5,176.83669126569097,188.58951452236045,188.6549460107917,0.5698823636031262,0.7208434512003142,6.045916644660121
1926-09-01,190.80085234155376,3.180014205692563,0.5588468710446727,0.3015973471894693,112.16157037451536,0.77777078560081,-13.653535033374636,0.5177772321568941,343.0,178.17445703874895,188.25667643816328,188.43185143372492,0.5676465089062434,0.7218888546120041,7.206326370765825
1926-10-01,193.45578900235822,3.2242631500393037,0.5574854070906111,0.310037858107838,112.72380722251089,0.7913492420686279,-13.29359797553859,0.525330132239498,306.5,179.84151553374355,187.9323600748969,188.3382155584231,0.5656292518950657,0.726067521287726,8.252285698365421
1926-11-01,196.11072566316267,3.2685120943860446,0.5561239431365494,0.31847836902620674,113.28604407050642,0.8049276985364456,-12.933660917702547,0.5328830323221019,270.0,181.8378667506748,187.61656543256134,188.3740383848862,0.5638305925695936,0.7333794512274797,9.079820552899688
1926-12-01,198.76566232396712,3.3127610387327855,0.5547624791824879,0.32691887994457547,113.84828091850194,0.8185061550042635,-12.5737238598665,0.5404359324047058,233.5,184.16351068954262,187.30929251115657,188.53931991311435,0.5622505309298266,0.7438246444312656,9.572510263639424
1927-01-01,201.42059898477157,3.3570099830795264,0.5534010152284263,0.33535939086294414,114.41051776649746,0.8320846114720812,-12.213786802030457,0.5479888324873097,197.0,186.8184473503471,187.01054131068258,188.83406014310742,0.560889066975765,0.7574031008990834,9.572510263639442
1927-02-01,204.0743287851362,3.4012388130856035,0.5455275886794597,0.32271433288190204,113.46679675537892,0.8416245028072028,-12.777980171456429,0.5348780275405851,245.08333333333334,189.4732834394482,186.8481330007685,189.17266586903844,0.558984939472128,0.7706450102725099,9.572342907085634
1927-03-01,206.72805858550086,3.445467643091681,0.5376541621304931,0.31006927490086,112.52307574426038,0.8511643941423244,-13.342173540882401,0.5217672225938605,293.1666666666667,192.12801895684603,186.8220675814143,189.5551370909073,0.5565381484189157,0.7835503725515448,9.57203862647337
1927-04-01,209.3817883858655,3.4896964730977587,0.5297807355815265,0.2974242169198179,111.57935473314183,0.8607042854774459,-13.906366910308373,0.508656417647136,341.25,194.78265390254055,186.93234505262,189.98147380871404,0.5535486938161278,0.7961191877361885,9.571627847865768
1927-05-01,212.03551818623015,3.533925303103836,0.5219073090325599,0.28477915893877587,110.63563372202329,0.8702441768125675,-14.470560279734345,0.4955456127004115,389.33333333333337,197.4371882765317,187.17896541438554,190.4516760224587,0.5500165756637645,0.8083514558264411,9.571140994761898
1927-06-01,214.68924798659478,3.578154133109913,0.5140338824835933,0.27213410095773377,109.69191271090475,0.8797840681476891,-15.034753649160317,0.4824348077536869,437.4166666666667,200.09162207881957,187.56192866671105,190.96574373214122,0.5459417939618257,0.820247176822302,9.570608490998115
1927-07-01,217.3429777869594,3.6223829631159905,0.5061604559346267,0.25948904297669173,108.7481916997862,0.8893239594828106,-15.598947018586287,0.46932400280696235,485.5,202.74595530940414,188.0812348095964,191.5236769377616,0.5413243487103118,0.8318063507237717,9.570060762683019
1927-08-01,219.99670758732407,3.666611793122068,0.49828702938566,0.24684398499564963,107.80447068866766,0.8988638508179322,-16.16314038801226,0.4562131978602378,533.5833333333334,205.40018796828534,188.7368838430417,192.12547563931992,0.5361642399092222,0.84302897753085,9.569528239165779
1927-09-01,222.6504373876887,3.710840623128145,0.4904136028366934,0.23419892701460754,106.86074967754912,0.9084037421530538,-16.72733375743823,0.4431023929135132,581.6666666666667,208.05432005546325,189.52887576704683,192.77113983681605,0.5304614675585573,0.8539150572435369,9.56904135303735
1927-10-01,225.30416718805336,3.7550694531342224,0.4825401762877267,0.2215538690335655,105.91702866643058,0.9179436334881753,-17.291527126864203,0.4299915879667887,629.75,210.70835157093782,190.45721058161186,193.4606695302501,0.524216031658317,0.8644645898618327,9.568630539163776
1927-11-01,227.95789698841799,3.7992982831403,0.4746667497387601,0.2089088110525234,104.97330765531203,0.9274835248232969,-17.855720496290175,0.41688078302006415,677.8333333333334,213.36228251470914,191.5218882867368,194.19406471962205,0.5174279322085011,0.874677575385737,9.56832623275107
1927-12-01,230.61162678878264,3.8435271131463775,0.4667933231897935,0.19626375307148133,104.02958664419349,0.9370234161584184,-18.419913865716147,0.4037699780733396,725.9166666666667,216.0161128867771,192.72290888242162,194.97132540493186,0.51009716920911,0.8845540138152499,9.568158866441468
1928-01-01,233.26535658914727,3.8877559431524547,0.4589198966408269,0.18361869509043927,103.08586563307495,0.94656330749354,-18.98410723514212,0.390659173126615,774.0,218.6698426871417,194.06027236866638,195.79245158617954,0.5022237426601434,0.8940939051503713,9.568158866441472
1928-02-01,227.11849265821746,3.785308210970291,0.4755478535198174,0.188069870852303,103.47795061044803,0.8967072984769561,-18.954275694529894,0.4096733778351996,756.75,220.5901896765652,195.26290563467512,196.4719941234568,0.4963920980635064,0.8986841381228508,8.639992500947697
1928-03-01,220.97162872728762,3.682860478788127,0.4921758103988078,0.19252104661416677,103.87003558782112,0.8468512894603721,-18.92444415391767,0.42868758254378414,739.5,221.77715385504743,196.3308086804479,197.00995301676363,0.4926022354191994,0.8983247127326881,7.460345985227621
1928-04-01,214.8247647963578,3.5804127466059636,0.5088037672777983,0.19697222237603051,104.26212056519421,0.7969952804437881,-18.89461261330544,0.44770178725236864,722.25,222.23073522258844,197.2639815059847,197.40632826610005,0.490854154727222,0.8930156289798834,6.7719084206700115
1928-05-01,208.677900865428,3.4779650144237997,0.5254317241567887,0.20142339813789426,104.65420554256731,0.7471392714272042,-18.864781072693216,0.4667159919609532,705.0,221.95093377918826,198.06242411128557,197.661119871466,0.49114785598757443,0.8827568868644363,7.281630578871911
1928-06-01,202.53103693449816,3.375517282241636,0.5420596810357793,0.20587457389975802,105.0462905199404,0.6972832624106202,-18.83494953208099,0.48573019666953776,687.75,220.93774952484685,198.72613649635042,197.7743278328616,0.4934833392002566,0.8675484863863474,9.021818944133027
1928-07-01,196.38417300356835,3.273069550059472,0.5586876379147697,0.21032574966162176,105.43837549731349,0.6474272533940363,-18.805117991468766,0.5047444013781224,670.5,219.1911824595643,199.25511866117932,197.74595215028677,0.49786060436526847,0.8473904275456161,11.475963677674306
1928-08-01,190.23730907263854,3.1706218178773087,0.5753155947937602,0.2147769254234855,105.83046047468657,0.5975712443774523,-18.77528645085654,0.5237586060867069,653.25,216.7112325833405,199.64937060577228,197.57599282374142,0.5042796514826101,0.8222827103422429,14.182419534428673
1928-09-01,184.0904451417087,3.068174085695145,0.5919435516727507,0.21922810118534927,106.22254545205966,0.5477152353608683,-18.745454910244316,0.5427728107952914,636.0,213.49789989617548,199.90889233012925,197.26444985322573,0.5127404805522816,0.7922253347762274,16.834722770780193
1928-10-01,177.9435812107789,2.965726353512981,0.6085715085517411,0.223679276947213,106.61463042943276,0.4978592263442844,-18.71562336963209,0.561787015503876,618.75,209.5511843980693,200.03368383425024,196.81132323873956,0.5232430915742828,0.7572183008475699,19.200591064763064
1928-11-01,171.79671727984908,2.8632786213308177,0.6251994654307316,0.22813045270907678,107.00671540680585,0.44800321732770043,-18.685791829019863,0.5808012202124605,601.5,204.87108608902187,200.02374511813525,196.21661298028303,0.5357874845486138,0.71726160855627,21.06061068441994
1928-12-01,165.64985334891924,2.7608308891486537,0.6418274223097221,0.23258162847094052,107.39880038417894,0.3981472083111165,-18.655960288407638,0.599815424921045,584.25,199.45760496903327,199.87907618178434,195.480319077856,0.5503736594752745,0.6723552579023283,22.162833086267558
1929-01-01,159.50298941798943,2.65838315696649,0.6584553791887126,0.23703280423280426,107.79088536155203,0.3482911992945326,-18.626128747795413,0.6188296296296296,567.0,193.31074103810343,199.59967702519742,194.60244153145857,0.5670016163542649,0.6224992488857443,22.16283308626755
1929-02-01,165.36996298118268,2.756166049686378,0.6444831793160076,0.2408198478653782,107.84975878068808,0.3901955184304566,-18.274637302559018,0.6046144883175186,550.0,188.16503023168386,199.4095011158991,193.8599237821109,0.5810795601706141,0.5802899338818693,20.72127981061202
1929-03-01,171.23693654437594,2.8539489424062654,0.6305109794433027,0.24460689149795212,107.90863219982413,0.4320998375663805,-17.923145857322623,0.5903993470054076,533.0,184.02047254977458,199.30854845388933,193.25276582981297,0.5926074909243221,0.5457273128907033,18.407619364562773
1929-04-01,177.10391010756922,2.9517318351261532,0.6165387795705978,0.24839393513052604,107.96750561896016,0.47400415670230445,-17.57165441208623,0.5761842056932966,516.0,180.87706799237552,199.29681903916816,192.78096767456478,0.6015854086153887,0.5188113859122464,15.689045008433515
1929-05-01,182.97088367076248,3.049514727846041,0.6025665796978928,0.25218097876309997,108.02637903809621,0.5159084758382284,-17.220162966849834,0.5619690643811855,499.0,178.73481655948672,199.37431287173555,192.44452931636636,0.608013313243814,0.49954215294649845,13.087239889860351
1929-06-01,188.83785723395573,3.1472976205659284,0.5885943798251879,0.2559680223956739,108.08525245723226,0.5578127949741523,-16.86867152161344,0.5477539230690746,482.0,177.59371825110819,199.54102995159155,192.24345075521765,0.611891204809598,0.4879196139934594,11.298513135579645
1929-07-01,194.704830797149,3.2450805132858163,0.574622179952483,0.2597550660282478,108.1441258763683,0.5997171141100763,-16.517180076377045,0.5335387817569636,465.0,177.45377306723992,199.79697027873613,192.17773199111872,0.6132190833127408,0.4839437690531294,11.05233153818148
1929-08-01,200.57180436034224,3.342863406005704,0.5606499800797781,0.2635421096608218,108.20299929550436,0.6416214332460002,-16.16568863114065,0.5193236404448526,448.0,178.3149810078819,200.14213385316924,192.24737302406947,0.6119969487532423,0.4876146181255084,12.452888622148276
1929-09-01,206.4387779235355,3.4406462987255915,0.5466777802070731,0.26732915329339574,108.2618727146404,0.6835257523819241,-15.814197185904257,0.5051084991327416,431.0,180.1773420730341,200.57652067489096,192.45237385407003,0.6082248011311026,0.4989321612105964,14.837881763610698
